2026-04-10 22:28:23,064 | INFO | Starting Agent Marketplace API...
2026-04-17 16:48:44,740 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:48:44,758 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "What are the top genres?", "user": "admin"}
2026-04-17 16:51:06,513 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:51:06,515 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 16:51:06,515 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 10}
2026-04-17 16:51:13,450 | INFO | Starting Agent Marketplace API...
2026-04-17 16:51:29,083 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:51:29,101 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:51:29,111 | INFO | LOGOUT | {"username": "admin"}
2026-04-17 16:51:29,127 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:51:29,143 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:53:55,342 | INFO | Starting Agent Marketplace API...
2026-04-17 16:54:04,682 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:54:04,689 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:54:04,690 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 16:54:04,691 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 16:54:19,582 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 16:54:19,591 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:54:38,837 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-001", "installed_mcp_servers": ["mcp-004", "mcp-006"], "user": "admin"}
2026-04-17 16:54:39,137 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:54:39,154 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "Who are the top artists?", "user": "admin"}
2026-04-17 16:56:53,379 | INFO | Starting Agent Marketplace API...
2026-04-17 16:57:54,397 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:57:54,408 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:57:54,410 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 16:57:54,411 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 16:58:15,734 | INFO | Starting Agent Marketplace API...
2026-04-17 16:58:24,510 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:58:24,516 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:58:24,517 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 16:58:24,517 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 16:58:46,383 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 16:58:46,389 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:00:58,421 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-001", "installed_mcp_servers": ["mcp-004", "mcp-006"], "user": "admin"}
2026-04-17 17:00:59,190 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:00:59,207 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "What are the top genres?", "user": "admin"}
2026-04-17 17:01:12,090 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:01:12,093 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "my previous question ?", "user": "admin"}
2026-04-17 17:05:02,601 | INFO | Starting Agent Marketplace API...
2026-04-17 17:05:24,768 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:05:24,779 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 17:05:24,788 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-001", "installed_mcp_servers": ["mcp-004", "mcp-006"], "user": "admin"}
2026-04-17 17:05:25,453 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:05:25,472 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "What are top artists?", "user": "admin"}
2026-04-17 17:05:25,494 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "my previous question ?", "user": "admin"}
2026-04-17 17:06:15,419 | INFO | Starting Agent Marketplace API...
2026-04-17 17:06:32,906 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:06:32,913 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:06:32,915 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 17:06:32,915 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 17:06:51,509 | INFO | AGENT_PURCHASED | {"agent_id": "agent-004", "user": "admin"}
2026-04-17 17:06:51,515 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:07:20,784 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-004", "installed_mcp_servers": ["mcp-004", "mcp-003"], "user": "admin"}
2026-04-17 17:07:21,573 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:07:21,593 | INFO | AGENT_QUESTION | {"agent_id": "agent-004", "agent_name": "Customer Analyst", "question": "Which customers have the highest lifetime value?", "user": "admin"}
2026-04-17 17:08:21,580 | INFO | LOGOUT | {"username": "admin"}
2026-04-17 17:08:23,057 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:08:23,065 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:08:23,066 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 17:08:23,067 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 12}
2026-04-17 17:08:28,709 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-004"}
2026-04-17 17:08:45,113 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:08:45,117 | INFO | AGENT_QUESTION | {"agent_id": "agent-004", "agent_name": "Customer Analyst", "question": "Which customers have the highest lifetime value?", "user": "admin"}
2026-04-17 17:09:37,975 | INFO | Starting Agent Marketplace API...
2026-04-17 17:09:52,856 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:09:52,865 | INFO | AGENT_PURCHASED | {"agent_id": "agent-004", "user": "admin"}
2026-04-17 17:09:52,873 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-004", "installed_mcp_servers": ["mcp-004", "mcp-003"], "user": "admin"}
2026-04-17 17:09:54,381 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:09:54,398 | INFO | AGENT_QUESTION | {"agent_id": "agent-004", "agent_name": "Customer Analyst", "question": "Which customers have the highest lifetime value?", "user": "admin"}
2026-04-17 17:10:24,034 | INFO | Starting Agent Marketplace API...
2026-04-17 17:10:27,429 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:10:27,438 | INFO | AGENT_PURCHASED | {"agent_id": "agent-004", "user": "admin"}
2026-04-17 17:10:27,446 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-004", "installed_mcp_servers": ["mcp-004", "mcp-003"], "user": "admin"}
2026-04-17 17:10:29,054 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:10:29,074 | INFO | AGENT_QUESTION | {"agent_id": "agent-004", "agent_name": "Customer Analyst", "question": "Which customers have the highest lifetime value?", "user": "admin"}
2026-04-17 17:14:09,482 | INFO | Starting Agent Marketplace API...
2026-04-17 17:14:26,513 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:14:26,522 | INFO | AGENT_PURCHASED | {"agent_id": "agent-004", "user": "admin"}
2026-04-17 17:14:26,531 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-004", "installed_mcp_servers": ["mcp-004", "mcp-003"], "user": "admin"}
2026-04-17 17:14:27,762 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:14:27,782 | INFO | AGENT_QUESTION | {"agent_id": "agent-004", "agent_name": "Customer Analyst", "question": "Which customers have the highest lifetime value?", "user": "admin"}
2026-04-17 17:14:28,622 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:14:28,624 | INFO | AGENT_QUESTION | {"agent_id": "agent-004", "agent_name": "Customer Analyst", "question": "Which customers have the highest lifetime value?", "user": "admin"}
2026-04-17 17:15:20,505 | INFO | Starting Agent Marketplace API...
2026-04-17 17:16:37,587 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:16:37,603 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:16:37,604 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 17:16:37,605 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 17:16:51,579 | INFO | AGENT_PURCHASED | {"agent_id": "agent-002", "user": "admin"}
2026-04-17 17:16:51,588 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:17:06,651 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-002", "installed_mcp_servers": ["mcp-004", "mcp-005"], "user": "admin"}
2026-04-17 17:17:07,398 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:17:07,418 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:17:11,489 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:17:11,489 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:17:41,003 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:17:41,006 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:17:46,000 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:17:46,009 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:17:46,684 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:17:46,686 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:21:06,482 | INFO | Starting Agent Marketplace API...
2026-04-17 17:21:28,162 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:21:28,171 | INFO | AGENT_PURCHASED | {"agent_id": "agent-002", "user": "admin"}
2026-04-17 17:21:28,180 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-002", "installed_mcp_servers": ["mcp-004", "mcp-005"], "user": "admin"}
2026-04-17 17:21:28,736 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:21:28,744 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:21:29,341 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:21:29,343 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:21:42,786 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:21:42,795 | INFO | AGENT_PURCHASED | {"agent_id": "agent-002", "user": "admin"}
2026-04-17 17:21:43,125 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:21:43,127 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:21:43,689 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:21:43,692 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:22:43,759 | INFO | Starting Agent Marketplace API...
2026-04-17 17:22:56,567 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:22:56,588 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:22:56,589 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 17:22:56,590 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 17:26:23,667 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:26:23,681 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:26:23,683 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 17:26:23,684 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 7}
2026-04-17 17:28:31,924 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-003", "installed_mcp_servers": ["mcp-001", "mcp-006"], "user": "admin"}
2026-04-17 17:28:31,928 | INFO | DEMO_USAGE | {"agent_id": "agent-003", "usage_count": 1, "max": 10}
2026-04-17 17:28:33,036 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:28:33,046 | INFO | AGENT_QUESTION | {"agent_id": "agent-003", "agent_name": "Report Writer", "question": "what can you do ?", "user": "admin"}
2026-04-17 17:28:33,055 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:28:51,754 | INFO | DEMO_USAGE | {"agent_id": "agent-003", "usage_count": 2, "max": 10}
2026-04-17 17:28:52,534 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:28:52,536 | INFO | AGENT_QUESTION | {"agent_id": "agent-003", "agent_name": "Report Writer", "question": "ok make me a finance report", "user": "admin"}
2026-04-17 17:28:52,551 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:29:09,515 | INFO | AGENT_PURCHASED | {"agent_id": "agent-003", "user": "admin"}
2026-04-17 17:29:09,523 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:34:35,510 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:34:35,522 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:34:35,524 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 17:34:35,525 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 20}
2026-04-17 17:36:02,167 | INFO | Starting Agent Marketplace API...
2026-04-17 17:36:05,396 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:36:05,407 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-001", "installed_mcp_servers": ["mcp-004", "mcp-006"], "user": "admin"}
2026-04-17 17:36:05,407 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-002", "installed_mcp_servers": ["mcp-005"], "user": "admin"}
2026-04-17 17:36:05,407 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-003", "installed_mcp_servers": ["mcp-001"], "user": "admin"}
2026-04-17 17:36:05,407 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-004", "installed_mcp_servers": ["mcp-003"], "user": "admin"}
2026-04-17 17:36:18,123 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:37:02,064 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:37:02,071 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:37:02,072 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 17:37:02,073 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 9}
2026-04-17 17:37:29,664 | INFO | DEMO_USAGE | {"agent_id": "agent-001", "usage_count": 1, "max": 10}
2026-04-17 17:37:30,282 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:37:30,300 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "what can you do ?", "user": "admin"}
2026-04-17 17:37:30,308 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:38:21,275 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 17:38:21,282 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:41:48,188 | INFO | Starting Agent Marketplace API...
2026-04-17 17:41:51,610 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:41:51,620 | INFO | AGENT_PURCHASED | {"agent_id": "agent-002", "user": "admin"}
2026-04-17 17:41:51,630 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-002", "installed_mcp_servers": ["mcp-004", "mcp-005"], "user": "admin"}
2026-04-17 17:41:52,215 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:41:52,235 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:41:52,624 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:41:52,626 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:43:15,706 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:43:15,718 | INFO | AGENT_PURCHASED | {"agent_id": "agent-002", "user": "admin"}
2026-04-17 17:43:17,011 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:43:17,014 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:43:17,367 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:43:17,369 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:43:34,921 | INFO | Starting Agent Marketplace API...
2026-04-17 17:43:45,919 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:43:45,928 | INFO | AGENT_PURCHASED | {"agent_id": "agent-002", "user": "admin"}
2026-04-17 17:43:45,937 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-002", "installed_mcp_servers": ["mcp-004", "mcp-005"], "user": "admin"}
2026-04-17 17:43:46,398 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:43:46,419 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:43:46,883 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:43:46,886 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:45:01,814 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:45:01,829 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:45:01,831 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 17:45:01,832 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 8}
2026-04-17 17:45:01,849 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-001", "installed_mcp_servers": ["mcp-006"], "user": "admin"}
2026-04-17 17:45:01,849 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-003", "installed_mcp_servers": ["mcp-001"], "user": "admin"}
2026-04-17 17:45:01,849 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-004", "installed_mcp_servers": ["mcp-003"], "user": "admin"}
2026-04-17 17:45:40,440 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-002"}
2026-04-17 17:45:55,945 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:45:55,949 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many rock tracks?", "user": "admin"}
2026-04-17 17:46:29,982 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-002"}
2026-04-17 17:46:52,368 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:46:52,372 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "all tables in the database", "user": "admin"}
2026-04-17 17:46:57,677 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:46:57,679 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "all tables in the database", "user": "admin"}
2026-04-17 17:47:02,559 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:47:02,561 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "all tables in the database", "user": "admin"}
2026-04-17 17:51:24,276 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:51:24,288 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:51:24,289 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 17:51:24,290 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 21}
2026-04-17 17:52:07,638 | INFO | DEMO_USAGE | {"agent_id": "agent-001", "usage_count": 1, "max": 10}
2026-04-17 17:52:08,063 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:52:08,066 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "do wha you can", "user": "admin"}
2026-04-17 17:52:08,080 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:52:19,852 | INFO | DEMO_USAGE | {"agent_id": "agent-001", "usage_count": 2, "max": 10}
2026-04-17 17:52:21,570 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:52:21,572 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "do it for the finance", "user": "admin"}
2026-04-17 17:52:21,586 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:52:36,828 | INFO | DEMO_USAGE | {"agent_id": "agent-001", "usage_count": 3, "max": 10}
2026-04-17 17:52:36,831 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "what was my previous question", "user": "admin"}
2026-04-17 17:52:36,841 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:52:51,758 | INFO | DEMO_USAGE | {"agent_id": "agent-001", "usage_count": 4, "max": 10}
2026-04-17 17:52:52,375 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:52:52,378 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "do it for the finance", "user": "admin"}
2026-04-17 17:52:52,389 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:52:58,787 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 17:52:58,793 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:53:20,125 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-001"}
2026-04-17 17:56:07,323 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 17:56:07,334 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 17:56:07,335 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 17:56:07,335 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 40}
2026-04-17 17:56:57,104 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-002"}
2026-04-17 17:57:06,330 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-002"}
2026-04-17 17:57:13,978 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 17:57:13,983 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "How many jazz tracks?", "user": "admin"}
2026-04-17 18:00:40,086 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 18:00:40,095 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 18:00:40,096 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 18:00:40,098 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 47}
2026-04-17 18:00:56,781 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-001"}
2026-04-17 18:04:09,009 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 18:04:09,021 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 18:04:09,023 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 18:04:09,024 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 52}
2026-04-17 18:04:26,051 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-001"}
2026-04-17 18:04:33,881 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-001"}
2026-04-17 18:07:17,705 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 18:07:17,718 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 18:07:17,720 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 18:07:17,721 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 58}
2026-04-17 18:09:10,165 | INFO | Starting Agent Marketplace API...
2026-04-17 18:11:23,619 | INFO | Starting Agent Marketplace API...
2026-04-17 18:12:53,295 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 18:12:53,308 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 18:12:53,310 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 18:12:53,311 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 18:12:53,325 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-001", "installed_mcp_servers": ["mcp-004", "mcp-006"], "user": "admin"}
